date,location,waste_category,quantity_kg,people_count,meals_served,event_flag,previous_waste_kg,disposal_method
2025-02-06,Main Canteen,E-Waste,0.46,834,875,false,,Authorized Recycler
2025-02-06,Main Canteen,Other,6.39,834,875,false,,Recycling
2025-02-06,Hostel A,Food,33.83,416,361,false,,Composting
2025-02-06,Hostel A,Plastic,9.15,416,361,false,,Recycling
2025-02-06,Hostel A,Paper,4.97,416,361,false,,Recycling
2025-02-06,Hostel A,Glass,1.97,416,361,false,,Recycling
2025-02-06,Hostel A,Metal,1.18,416,361,false,,Recycling
2025-02-06,Hostel A,E-Waste,0.34,416,361,false,,Authorized Recycler
2025-02-06,Hostel A,Other,3.63,416,361,false,,Recycling
2025-02-06,Hostel B,Food,29.76,412,394,false,,Composting
2025-02-06,Hostel B,Plastic,8.03,412,394,false,,Recycling
2025-02-06,Hostel B,Paper,3.84,412,394,false,,Recycling
2025-02-06,Hostel B,Glass,1.87,412,394,false,,Recycling
2025-02-06,Hostel B,Metal,1.06,412,394,false,,Recycling
2025-02-06,Hostel B,E-Waste,0.33,412,394,false,,Authorized Recycler
2025-02-06,Hostel B,Other,4.62,412,394,false,,Recycling
2025-02-06,Food Court,Food,37.68,640,560,false,,Composting
2025-02-06,Food Court,Plastic,17.94,640,560,false,,Recycling
2025-02-06,Food Court,Paper,7.01,640,560,false,,Recycling
2025-02-06,Food Court,Glass,4.77,640,560,false,,Recycling
2025-02-06,Food Court,Metal,1.75,640,560,false,,Recycling
2025-02-06,Food Court,E-Waste,0.22,640,560,false,,Authorized Recycler
2025-02-06,Food Court,Other,5.09,640,560,false,,Recycling
2025-02-06,Academic Block,Food,5.62,1267,1305,false,,Composting
2025-02-06,Academic Block,Plastic,6.94,1267,1305,false,,Recycling
2025-02-06,Academic Block,Paper,13.82,1267,1305,false,,Recycling
2025-02-06,Academic Block,Glass,0.99,1267,1305,false,,Recycling
2025-02-06,Academic Block,Metal,1.08,1267,1305,false,,Recycling
2025-02-06,Academic Block,E-Waste,1.26,1267,1305,false,,Authorized Recycler
2025-02-06,Academic Block,Other,5.69,1267,1305,false,,Recycling
2025-02-06,Administration,Food,3.45,138,121,false,,Composting
2025-02-06,Administration,Plastic,3.11,138,121,false,,Recycling
2025-02-06,Administration,Paper,10.3,138,121,false,,Recycling
2025-02-06,Administration,Glass,0.53,138,121,false,,Recycling
2025-02-06,Administration,Metal,0.88,138,121,false,,Recycling
2025-02-06,Administration,E-Waste,0.76,138,121,false,,Authorized Recycler
2025-02-06,Administration,Other,2.74,138,121,false,,Recycling
2025-02-07,Main Canteen,Food,98.74,938,941,true,,Composting
2025-02-07,Main Canteen,Plastic,20.89,938,941,true,,Recycling
2025-02-07,Main Canteen,Paper,18.55,938,941,true,,Recycling
2025-02-07,Main Canteen,Glass,5.63,938,941,true,,Recycling
2025-02-07,Main Canteen,Metal,4.18,938,941,true,,Recycling
2025-02-07,Main Canteen,E-Waste,1.07,938,941,true,,Authorized Recycler
2025-02-07,Main Canteen,Other,9.01,938,941,true,,Recycling
2025-02-07,Hostel A,Food,53.1,467,455,true,,Composting
2025-02-07,Hostel A,Plastic,17.98,467,455,true,,Recycling
2025-02-07,Hostel A,Paper,7.74,467,455,true,,Recycling
2025-02-07,Hostel A,Glass,4.69,467,455,true,,Recycling
2025-02-07,Hostel A,Metal,1.82,467,455,true,,Recycling
2025-02-07,Hostel A,E-Waste,0.55,467,455,true,,Authorized Recycler
2025-02-07,Hostel A,Other,22.46,467,455,true,,Recycling
2025-02-07,Hostel B,Food,53.12,415,372,true,,Composting
2025-02-07,Hostel B,Plastic,15.51,415,372,true,,Recycling
2025-02-07,Hostel B,Paper,7.09,415,372,true,,Recycling
2025-02-07,Hostel B,Glass,4.44,415,372,true,,Recycling
2025-02-07,Hostel B,Metal,2.09,415,372,true,,Recycling
2025-02-07,Hostel B,E-Waste,0.6,415,372,true,,Authorized Recycler
2025-02-07,Hostel B,Other,8.76,415,372,true,,Recycling
2025-02-07,Food Court,Food,90.81,597,622,true,,Composting
2025-02-07,Food Court,Plastic,28.14,597,622,true,,Recycling
2025-02-07,Food Court,Paper,12.15,597,622,true,,Recycling
2025-02-07,Food Court,Glass,8.5,597,622,true,,Recycling
2025-02-07,Food Court,Metal,2.39,597,622,true,,Recycling
2025-02-07,Food Court,E-Waste,0.36,597,622,true,,Authorized Recycler
2025-02-07,Food Court,Other,9.12,597,622,true,,Recycling
2025-02-07,Academic Block,Food,11.13,1154,1154,true,,Composting
2025-02-07,Academic Block,Plastic,9.7,1154,1154,true,,Recycling
2025-02-07,Academic Block,Paper,21.6,1154,1154,true,,Recycling
2025-02-07,Academic Block,Glass,1.95,1154,1154,true,,Recycling
2025-02-07,Academic Block,Metal,2.2,1154,1154,true,,Recycling
2025-02-07,Academic Block,E-Waste,2.12,1154,1154,true,,Authorized Recycler
2025-02-07,Academic Block,Other,8.62,1154,1154,true,,Recycling
2025-02-07,Administration,Food,7.16,145,133,true,,Composting
2025-02-07,Administration,Plastic,5.9,145,133,true,,Recycling
2025-02-07,Administration,Paper,19.29,145,133,true,,Recycling
2025-02-07,Administration,Glass,0.77,145,133,true,,Recycling
2025-02-07,Administration,Metal,1.36,145,133,true,,Recycling
2025-02-07,Administration,E-Waste,1.52,145,133,true,,Authorized Recycler
2025-02-07,Administration,Other,5.96,145,133,true,,Recycling
2025-02-08,Main Canteen,Food,47.59,662,658,false,,Composting
2025-02-08,Main Canteen,Plastic,8.13,662,658,false,,Recycling
2025-02-08,Main Canteen,Paper,6.29,662,658,false,,Recycling
2025-02-08,Main Canteen,Glass,2.53,662,658,false,,Recycling
2025-02-08,Main Canteen,Metal,1.71,662,658,false,,Recycling
2025-02-08,Main Canteen,E-Waste,0.38,662,658,false,,Authorized Recycler
2025-02-08,Main Canteen,Other,4.74,662,658,false,,Recycling
2025-02-08,Hostel A,Food,22.29,320,280,false,,Composting
2025-02-08,Hostel A,Plastic,7.1,320,280,false,,Recycling
2025-02-08,Hostel A,Paper,4.05,320,280,false,,Recycling
2025-02-08,Hostel A,Glass,1.67,320,280,false,,Recycling
2025-02-08,Hostel A,Metal,0.68,320,280,false,,Recycling
2025-02-08,Hostel A,E-Waste,0.22,320,280,false,,Authorized Recycler
2025-02-08,Hostel A,Other,3.5,320,280,false,,Recycling
2025-02-08,Hostel B,Food,23.36,312,297,false,,Composting
2025-02-08,Hostel B,Plastic,5.61,312,297,false,,Recycling
2025-02-08,Hostel B,Paper,2.77,312,297,false,,Recycling
2025-02-08,Hostel B,Glass,1.37,312,297,false,,Recycling
2025-02-08,Hostel B,Metal,0.87,312,297,false,,Recycling
2025-02-08,Hostel B,E-Waste,0.22,312,297,false,,Authorized Recycler
2025-02-08,Hostel B,Other,3.4,312,297,false,,Recycling
2025-02-08,Food Court,Food,29.93,435,413,false,,Composting
2025-02-08,Food Court,Plastic,10.43,435,413,false,,Recycling
2025-02-08,Food Court,Paper,5.27,435,413,false,,Recycling
2025-02-08,Food Court,Glass,3.25,435,413,false,,Recycling
2025-02-08,Food Court,Metal,1.17,435,413,false,,Recycling
2025-02-08,Food Court,E-Waste,0.18,435,413,false,,Authorized Recycler
2025-02-08,Food Court,Other,3.85,435,413,false,,Recycling
2025-02-08,Academic Block,Food,4.13,843,811,false,,Composting
2025-02-08,Academic Block,Plastic,4.19,843,811,false,,Recycling
2025-02-08,Academic Block,Paper,10.85,843,811,false,,Recycling
2025-02-08,Academic Block,Glass,0.8,843,811,false,,Recycling
2025-02-08,Academic Block,Metal,0.68,843,811,false,,Recycling
2025-02-08,Academic Block,E-Waste,1.02,843,811,false,,Authorized Recycler
2025-02-08,Academic Block,Other,4.35,843,811,false,,Recycling
2025-02-08,Administration,Food,2.29,112,108,false,,Composting
2025-02-08,Administration,Plastic,2.67,112,108,false,,Recycling
2025-02-08,Administration,Paper,8.65,112,108,false,,Recycling
2025-02-08,Administration,Glass,0.42,112,108,false,,Recycling
2025-02-08,Administration,Metal,0.56,112,108,false,,Recycling
2025-02-08,Administration,E-Waste,0.61,112,108,false,,Authorized Recycler
2025-02-08,Administration,Other,2.71,112,108,false,,Recycling
2025-02-09,Main Canteen,Food,43.01,697,595,false,,Composting
2025-02-09,Main Canteen,Plastic,9.74,697,595,false,,Recycling
2025-02-09,Main Canteen,Paper,5.58,697,595,false,,Recycling
2025-02-09,Main Canteen,Glass,2.33,697,595,false,,Recycling
2025-02-09,Main Canteen,Metal,1.75,697,595,false,,Recycling
2025-02-09,Main Canteen,E-Waste,0.41,697,595,false,,Authorized Recycler
2025-02-09,Main Canteen,Other,4.93,697,595,false,,Recycling
2025-02-09,Hostel A,Food,23.84,316,329,false,,Composting
2025-02-09,Hostel A,Plastic,6.82,316,329,false,,Recycling
2025-02-09,Hostel A,Paper,4.19,316,329,false,,Recycling
2025-02-09,Hostel A,Glass,1.44,316,329,false,,Recycling
2025-02-09,Hostel A,Metal,0.9,316,329,false,,Recycling
2025-02-09,Hostel A,E-Waste,0.27,316,329,false,,Authorized Recycler
2025-02-09,Hostel A,Other,3.64,316,329,false,,Recycling
2025-02-09,Hostel B,Food,19.95,330,311,false,,Composting
2025-02-09,Hostel B,Plastic,5.81,330,311,false,,Recycling
2025-02-09,Hostel B,Paper,2.86,330,311,false,,Recycling
2025-02-09,Hostel B,Glass,1.69,330,311,false,,Recycling
2025-02-09,Hostel B,Metal,0.73,330,311,false,,Recycling
2025-02-09,Hostel B,E-Waste,0.23,330,311,false,,Authorized Recycler
2025-02-09,Hostel B,Other,3.58,330,311,false,,Recycling
2025-02-09,Food Court,Food,35.41,437,454,false,,Composting
2025-02-09,Food Court,Plastic,10.59,437,454,false,,Recycling
2025-02-09,Food Court,Paper,5.26,437,454,false,,Recycling
2025-02-09,Food Court,Glass,3.55,437,454,false,,Recycling
2025-02-09,Food Court,Metal,1.25,437,454,false,,Recycling
2025-02-09,Food Court,E-Waste,0.14,437,454,false,,Authorized Recycler
2025-02-09,Food Court,Other,4.31,437,454,false,,Recycling
2025-02-09,Academic Block,Food,4.03,950,994,false,,Composting
2025-02-09,Academic Block,Plastic,5.33,950,994,false,,Recycling
2025-02-09,Academic Block,Paper,9.52,950,994,false,,Recycling
2025-02-09,Academic Block,Glass,0.77,950,994,false,,Recycling
2025-02-09,Academic Block,Metal,0.8,950,994,false,,Recycling
2025-02-09,Academic Block,E-Waste,0.96,950,994,false,,Authorized Recycler
2025-02-09,Academic Block,Other,3.38,950,994,false,,Recycling
2025-02-09,Administration,Food,2.51,105,108,false,,Composting
2025-02-09,Administration,Plastic,2.53,105,108,false,,Recycling
2025-02-09,Administration,Paper,8.7,105,108,false,,Recycling
2025-02-09,Administration,Glass,0.44,105,108,false,,Recycling
2025-02-09,Administration,Metal,0.7,105,108,false,,Recycling
2025-02-09,Administration,E-Waste,1.37,105,108,false,,Authorized Recycler
2025-02-09,Administration,Other,2.2,105,108,false,,Recycling
2025-02-10,Main Canteen,Food,59.32,965,874,false,,Composting
2025-02-10,Main Canteen,Plastic,13.15,965,874,false,,Recycling
2025-02-10,Main Canteen,Paper,7.61,965,874,false,,Recycling
2025-02-10,Main Canteen,Glass,3.54,965,874,false,,Recycling
2025-02-10,Main Canteen,Metal,2.34,965,874,false,,Recycling
2025-02-10,Main Canteen,E-Waste,0.45,965,874,false,,Authorized Recycler
2025-02-10,Main Canteen,Other,5.97,965,874,false,,Recycling
2025-02-10,Hostel A,Food,35.42,436,410,false,,Composting
2025-02-10,Hostel A,Plastic,8.53,436,410,false,,Recycling
2025-02-10,Hostel A,Paper,4.98,436,410,false,,Recycling
2025-02-10,Hostel A,Glass,1.84,436,410,false,,Recycling
2025-02-10,Hostel A,Metal,1.15,436,410,false,,Recycling
2025-02-10,Hostel A,E-Waste,0.29,436,410,false,,Authorized Recycler
2025-02-10,Hostel A,Other,4.75,436,410,false,,Recycling
2025-02-10,Hostel B,Food,27.64,420,408,false,,Composting
2025-02-10,Hostel B,Plastic,9.06,420,408,false,,Recycling
2025-02-10,Hostel B,Paper,4.43,420,408,false,,Recycling
2025-02-10,Hostel B,Glass,2.38,420,408,false,,Recycling
2025-02-10,Hostel B,Metal,1.18,420,408,false,,Recycling
2025-02-10,Hostel B,E-Waste,0.33,420,408,false,,Authorized Recycler
2025-02-10,Hostel B,Other,4.15,420,408,false,,Recycling
2025-02-10,Food Court,Food,43.79,618,563,false,,Composting
2025-02-10,Food Court,Plastic,14.26,618,563,false,,Recycling
2025-02-10,Food Court,Paper,6.34,618,563,false,,Recycling
2025-02-10,Food Court,Glass,3.7,618,563,false,,Recycling
2025-02-10,Food Court,Metal,1.56,618,563,false,,Recycling
2025-02-10,Food Court,E-Waste,0.22,618,563,false,,Authorized Recycler
2025-02-10,Food Court,Other,4.99,618,563,false,,Recycling
2025-02-10,Academic Block,Food,5.14,1217,1248,false,,Composting
2025-02-10,Academic Block,Plastic,6.63,1217,1248,false,,Recycling
2025-02-10,Academic Block,Paper,16.88,1217,1248,false,,Recycling
2025-02-10,Academic Block,Glass,0.96,1217,1248,false,,Recycling
2025-02-10,Academic Block,Metal,1.03,1217,1248,false,,Recycling
2025-02-10,Academic Block,E-Waste,1.41,1217,1248,false,,Authorized Recycler
2025-02-10,Academic Block,Other,4.94,1217,1248,false,,Recycling
2025-02-10,Administration,Food,3.34,161,156,false,,Composting
2025-02-10,Administration,Plastic,2.73,161,156,false,,Recycling
2025-02-10,Administration,Paper,10.89,161,156,false,,Recycling
2025-02-10,Administration,Glass,0.56,161,156,false,,Recycling
2025-02-10,Administration,Metal,0.92,161,156,false,,Recycling
2025-02-10,Administration,E-Waste,0.89,161,156,false,,Authorized Recycler
2025-02-10,Administration,Other,2.92,161,156,false,,Recycling
2025-02-11,Main Canteen,Food,58.59,949,926,false,,Composting
2025-02-11,Main Canteen,Plastic,13.36,949,926,false,,Recycling
2025-02-11,Main Canteen,Paper,8.66,949,926,false,,Recycling
2025-02-11,Main Canteen,Glass,3.14,949,926,false,,Recycling
2025-02-11,Main Canteen,Metal,2,949,926,false,,Recycling
2025-02-11,Main Canteen,E-Waste,0.5,949,926,false,,Authorized Recycler
2025-02-11,Main Canteen,Other,7.02,949,926,false,,Recycling
2025-02-11,Hostel A,Food,30.19,450,426,false,,Composting
2025-02-11,Hostel A,Plastic,10.96,450,426,false,,Recycling
2025-02-11,Hostel A,Paper,5.43,450,426,false,,Recycling
2025-02-11,Hostel A,Glass,1.82,450,426,false,,Recycling
2025-02-11,Hostel A,Metal,0.98,450,426,false,,Recycling
2025-02-11,Hostel A,E-Waste,0.35,450,426,false,,Authorized Recycler
2025-02-11,Hostel A,Other,4.52,450,426,false,,Recycling
2025-02-11,Hostel B,Food,31.45,449,413,false,,Composting
2025-02-11,Hostel B,Plastic,9.08,449,413,false,,Recycling
2025-02-11,Hostel B,Paper,4.1,449,413,false,,Recycling
2025-02-11,Hostel B,Glass,2.06,449,413,false,,Recycling
2025-02-11,Hostel B,Metal,1.03,449,413,false,,Recycling
2025-02-11,Hostel B,E-Waste,0.36,449,413,false,,Authorized Recycler
2025-02-11,Hostel B,Other,4.03,449,413,false,,Recycling
2025-02-11,Food Court,Food,47.98,558,576,false,,Composting
2025-02-11,Food Court,Plastic,17.36,558,576,false,,Recycling
2025-02-11,Food Court,Paper,5.51,558,576,false,,Recycling
2025-02-11,Food Court,Glass,4.49,558,576,false,,Recycling
2025-02-11,Food Court,Metal,1.43,558,576,false,,Recycling
2025-02-11,Food Court,E-Waste,0.22,558,576,false,,Authorized Recycler
2025-02-11,Food Court,Other,5.4,558,576,false,,Recycling
2025-02-11,Academic Block,Food,5.03,1241,1289,false,,Composting
2025-02-11,Academic Block,Plastic,7.05,1241,1289,false,,Recycling
2025-02-11,Academic Block,Paper,16.31,1241,1289,false,,Recycling
2025-02-11,Academic Block,Glass,0.99,1241,1289,false,,Recycling
2025-02-11,Academic Block,Metal,1.2,1241,1289,false,,Recycling
2025-02-11,Academic Block,E-Waste,1.39,1241,1289,false,,Authorized Recycler
2025-02-11,Academic Block,Other,5.95,1241,1289,false,,Recycling
2025-02-11,Administration,Food,2.72,140,133,false,,Composting
2025-02-11,Administration,Plastic,3.19,140,133,false,,Recycling
2025-02-11,Administration,Paper,11.23,140,133,false,,Recycling
2025-02-11,Administration,Glass,0.57,140,133,false,,Recycling
2025-02-11,Administration,Metal,0.83,140,133,false,,Recycling
2025-02-11,Administration,E-Waste,0.74,140,133,false,,Authorized Recycler
2025-02-11,Administration,Other,3.08,140,133,false,,Recycling
2025-02-12,Main Canteen,Food,59.16,832,845,false,,Composting
2025-02-12,Main Canteen,Plastic,11.74,832,845,false,,Recycling
2025-02-12,Main Canteen,Paper,8.78,832,845,false,,Recycling
2025-02-12,Main Canteen,Glass,3.14,832,845,false,,Recycling
2025-02-12,Main Canteen,Metal,2.2,832,845,false,,Recycling
2025-02-12,Main Canteen,E-Waste,0.53,832,845,false,,Authorized Recycler
2025-02-12,Main Canteen,Other,16.49,832,845,false,,Recycling
2025-02-12,Hostel A,Food,30.88,480,415,false,,Composting
2025-02-12,Hostel A,Plastic,8.53,480,415,false,,Recycling
2025-02-12,Hostel A,Paper,5.32,480,415,false,,Recycling
2025-02-12,Hostel A,Glass,1.95,480,415,false,,Recycling
2025-02-12,Hostel A,Metal,1.2,480,415,false,,Recycling
2025-02-12,Hostel A,E-Waste,0.29,480,415,false,,Authorized Recycler
2025-02-12,Hostel A,Other,3.97,480,415,false,,Recycling
2025-02-12,Hostel B,Food,27.98,435,396,false,,Composting
2025-02-12,Hostel B,Plastic,9.46,435,396,false,,Recycling
2025-02-12,Hostel B,Paper,4.68,435,396,false,,Recycling
2025-02-12,Hostel B,Glass,1.93,435,396,false,,Recycling
2025-02-12,Hostel B,Metal,1.02,435,396,false,,Recycling
2025-02-12,Hostel B,E-Waste,0.33,435,396,false,,Authorized Recycler
2025-02-12,Hostel B,Other,3.84,435,396,false,,Recycling
2025-02-12,Food Court,Food,40.76,556,584,false,,Composting
2025-02-12,Food Court,Plastic,16.41,556,584,false,,Recycling
2025-02-12,Food Court,Paper,5.95,556,584,false,,Recycling
2025-02-12,Food Court,Glass,4.18,556,584,false,,Recycling
2025-02-12,Food Court,Metal,1.73,556,584,false,,Recycling
2025-02-12,Food Court,E-Waste,0.21,556,584,false,,Authorized Recycler
2025-02-12,Food Court,Other,4.82,556,584,false,,Recycling
2025-02-12,Academic Block,Food,5.66,1120,1001,false,,Composting
2025-02-12,Academic Block,Plastic,7.18,1120,1001,false,,Recycling
2025-02-12,Academic Block,Paper,16.27,1120,1001,false,,Recycling
2025-02-12,Academic Block,Glass,1.09,1120,1001,false,,Recycling
2025-02-12,Academic Block,Metal,1.21,1120,1001,false,,Recycling
2025-02-12,Academic Block,E-Waste,1.2,1120,1001,false,,Authorized Recycler
2025-02-12,Academic Block,Other,5.07,1120,1001,false,,Recycling
2025-02-12,Administration,Food,3.58,154,138,false,,Composting
2025-02-12,Administration,Plastic,3.01,154,138,false,,Recycling
2025-02-12,Administration,Paper,10.28,154,138,false,,Recycling
2025-02-12,Administration,Glass,0.6,154,138,false,,Recycling
2025-02-12,Administration,Metal,0.93,154,138,false,,Recycling
2025-02-12,Administration,E-Waste,0.83,154,138,false,,Authorized Recycler
2025-02-12,Administration,Other,3.42,154,138,false,,Recycling
2025-02-13,Main Canteen,Food,51.6,859,898,false,,Composting
2025-02-13,Main Canteen,Plastic,13.34,859,898,false,,Recycling
2025-02-13,Main Canteen,Paper,9.33,859,898,false,,Recycling
2025-02-13,Main Canteen,Glass,3.46,859,898,false,,Recycling
2025-02-13,Main Canteen,Metal,2.44,859,898,false,,Recycling
2025-02-13,Main Canteen,E-Waste,0.61,859,898,false,,Authorized Recycler
2025-02-13,Main Canteen,Other,6.92,859,898,false,,Recycling
2025-02-13,Hostel A,Food,27.16,421,395,false,,Composting
2025-02-13,Hostel A,Plastic,9.4,421,395,false,,Recycling
2025-02-13,Hostel A,Paper,5.01,421,395,false,,Recycling
2025-02-13,Hostel A,Glass,1.97,421,395,false,,Recycling
2025-02-13,Hostel A,Metal,0.93,421,395,false,,Recycling
2025-02-13,Hostel A,E-Waste,0.36,421,395,false,,Authorized Recycler
2025-02-13,Hostel A,Other,3.67,421,395,false,,Recycling
2025-02-13,Hostel B,Food,28.6,390,365,false,,Composting
2025-02-13,Hostel B,Plastic,9.04,390,365,false,,Recycling
2025-02-13,Hostel B,Paper,4.5,390,365,false,,Recycling
2025-02-13,Hostel B,Glass,2.37,390,365,false,,Recycling
2025-02-13,Hostel B,Metal,1.09,390,365,false,,Recycling
2025-02-13,Hostel B,E-Waste,0.3,390,365,false,,Authorized Recycler
2025-02-13,Hostel B,Other,4.68,390,365,false,,Recycling
2025-02-13,Food Court,Food,39.44,554,486,false,,Composting
2025-02-13,Food Court,Plastic,16.21,554,486,false,,Recycling
2025-02-13,Food Court,Paper,6.06,554,486,false,,Recycling
2025-02-13,Food Court,Glass,4.71,554,486,false,,Recycling
2025-02-13,Food Court,Metal,1.54,554,486,false,,Recycling
2025-02-13,Food Court,E-Waste,0.24,554,486,false,,Authorized Recycler
2025-02-13,Food Court,Other,5.24,554,486,false,,Recycling
2025-02-13,Academic Block,Food,5.99,1225,1141,false,,Composting
2025-02-13,Academic Block,Plastic,6.13,1225,1141,false,,Recycling
2025-02-13,Academic Block,Paper,15.59,1225,1141,false,,Recycling
